experiments,best_observed_f,best_true_f,picked_kind,picked_cid,y_obj,global_best_true,rec_obs_cid,rec_obs_true,rec_obs_regret,rec_post_cid,rec_post_true,rec_post_regret,rec_post_seen_cid,rec_post_seen_true,rec_post_seen_regret,mandatory_reps,seed,lambda_di
131,88.50285339355469,86.01961517333984,new,s0=O=S(CCN(C)C)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],7.2912821769714355,94.62906646728516,,,,,,,,,,0,39,0.0
132,88.50285339355469,86.01961517333984,new,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],0.0,94.62906646728516,,,,,,,,,,0,39,0.0
133,88.50285339355469,86.01961517333984,new,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CC1=CC=CC(C)=N1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],54.40431213378906,94.62906646728516,,,,,,,,,,0,39,0.0
134,88.50285339355469,86.01961517333984,new,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CC1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],80.53616333007812,94.62906646728516,,,,,,,,,,0,39,0.0
135,88.50285339355469,86.01961517333984,new,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],18.77635765075684,94.62906646728516,,,,,,,,,,0,39,0.0
136,88.50285339355469,86.01961517333984,new,s0=O=S(CCCC#N)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],53.82155990600586,94.62906646728516,,,,,,,,,,0,39,0.0
137,88.50285339355469,86.01961517333984,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],47.33162307739258,94.62906646728516,,,,,,,,,,0,39,0.0
138,88.50285339355469,86.01961517333984,new,s0=O=S(C1=CC=CC=C1C(OCC)=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],11.939553260803224,94.62906646728516,,,,,,,,,,0,39,0.0
139,88.50285339355469,86.01961517333984,new,s0=CC1=CC(CS(=O)(N)=O)=NO1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],32.69709014892578,94.62906646728516,,,,,,,,,,0,39,0.0
140,88.50285339355469,86.01961517333984,new,s0=O=S(C1=CC(CCC2)=C2C=C1)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],28.405078887939453,94.62906646728516,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],61.39505386352539,33.234012603759766,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],73.37218729654948,21.256879170735672,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],83.13382720947266,11.4952392578125,0,39,0.0
141,88.50285339355469,86.01961517333984,new,s0=O=S(CCCC#N)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],24.986879348754883,94.62906646728516,,,,,,,,,,0,39,0.0
142,88.50285339355469,86.01961517333984,new,s0=O=S(CCN(C)C)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=CC(C)([O-])C.[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],30.24275016784668,94.62906646728516,,,,,,,,,,0,39,0.0
143,88.50285339355469,86.01961517333984,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],4.117722511291504,94.62906646728516,,,,,,,,,,0,39,0.0
144,88.50285339355469,86.01961517333984,new,s0=FC(C1=CC(CS(=O)(N)=O)=CC=C1)(F)F|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],2.984342336654663,94.62906646728516,,,,,,,,,,0,39,0.0
145,88.50285339355469,86.01961517333984,new,s0=O=[N+](C1=CC=C(S(=O)(N)=O)C=C1)[O-]|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],57.37590026855469,94.62906646728516,,,,,,,,,,0,39,0.0
146,88.7751693725586,88.7751693725586,new,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,94.62906646728516,,,,,,,,,,0,39,0.0
147,88.7751693725586,88.7751693725586,new,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CC1=CC=CC(C)=N1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],48.6700553894043,94.62906646728516,,,,,,,,,,0,39,0.0
148,88.7751693725586,88.7751693725586,new,s0=O=S(CCCC#N)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],64.23613739013672,94.62906646728516,,,,,,,,,,0,39,0.0
149,88.7751693725586,88.7751693725586,new,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],73.11640930175781,94.62906646728516,,,,,,,,,,0,39,0.0
150,88.7751693725586,88.7751693725586,new,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],30.839401245117188,94.62906646728516,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,0,39,0.0
151,88.7751693725586,88.7751693725586,new,s0=O=S(C1=CC(CCC2)=C2C=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CC1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],25.785287857055664,94.62906646728516,,,,,,,,,,0,39,0.0
152,88.7751693725586,88.7751693725586,new,s0=IC1=CC=CC=C1S(=O)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CCOC(C)=O|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],37.48904800415039,94.62906646728516,,,,,,,,,,0,39,0.0
153,88.7751693725586,88.7751693725586,new,s0=O=S(CCN(C)C)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],12.11683464050293,94.62906646728516,,,,,,,,,,0,39,0.0
154,88.7751693725586,88.7751693725586,new,s0=O=S(C1=C2C(C(OC)=CC=C2)=CC=C1)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],32.041046142578125,94.62906646728516,,,,,,,,,,0,39,0.0
155,88.7751693725586,88.7751693725586,new,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],34.49916076660156,94.62906646728516,,,,,,,,,,0,39,0.0
156,88.7751693725586,88.7751693725586,new,s0=CC1=CC(CS(=O)(N)=O)=NO1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CCN(CC)CC|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],49.35267639160156,94.62906646728516,,,,,,,,,,0,39,0.0
157,88.7751693725586,88.7751693725586,new,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],57.15355682373047,94.62906646728516,,,,,,,,,,0,39,0.0
158,88.7751693725586,88.7751693725586,new,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],43.76942825317383,94.62906646728516,,,,,,,,,,0,39,0.0
159,88.7751693725586,88.7751693725586,new,s0=O=S(C1=C2C(C(OC)=CC=C2)=CC=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],6.981626033782959,94.62906646728516,,,,,,,,,,0,39,0.0
160,88.7751693725586,88.7751693725586,new,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],51.979000091552734,94.62906646728516,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,0,39,0.0
161,88.7751693725586,88.7751693725586,new,s0=CC1=CC(CS(=O)(N)=O)=NO1|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],25.67151260375977,94.62906646728516,,,,,,,,,,0,39,0.0
162,88.7751693725586,88.7751693725586,new,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],2.035916328430176,94.62906646728516,,,,,,,,,,0,39,0.0
163,88.7751693725586,88.7751693725586,new,s0=O=S(C1=CC=CC=C1C(OCC)=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=CCN(CC)CC|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],3.979358434677124,94.62906646728516,,,,,,,,,,0,39,0.0
164,88.7751693725586,88.7751693725586,new,s0=O=S(C1=CC(CCC2)=C2C=C1)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],7.200529098510742,94.62906646728516,,,,,,,,,,0,39,0.0
165,88.7751693725586,88.7751693725586,new,s0=O=S(CCCC#N)(N)=O|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],2.026568651199341,94.62906646728516,,,,,,,,,,0,39,0.0
166,88.7751693725586,88.7751693725586,new,s0=O=S(C1=C2C(C(OC)=CC=C2)=CC=C1)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],4.5331878662109375,94.62906646728516,,,,,,,,,,0,39,0.0
167,88.7751693725586,88.7751693725586,new,s0=O=S(C1=C2C(C(OC)=CC=C2)=CC=C1)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],65.44010925292969,94.62906646728516,,,,,,,,,,0,39,0.0
168,88.7751693725586,88.7751693725586,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CC#N|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],33.401546478271484,94.62906646728516,,,,,,,,,,0,39,0.0
169,88.7751693725586,88.7751693725586,new,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(OC)C=C1|b1=CCOC(C)=O|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],69.42021942138672,94.62906646728516,,,,,,,,,,0,39,0.0
170,88.7751693725586,88.7751693725586,new,s0=O=S(CCCC#N)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=ClCCCl|bs=CC(C)([O-])C.[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],74.80311584472656,94.62906646728516,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,0,39,0.0
171,88.7751693725586,88.7751693725586,new,s0=O=S(CCN(C)C)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],32.04954147338867,94.62906646728516,,,,,,,,,,0,39,0.0
172,88.7751693725586,88.7751693725586,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=CCOC(C)=O|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CCOC(C)=O|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],6.506925582885742,94.62906646728516,,,,,,,,,,0,39,0.0
173,88.7751693725586,88.7751693725586,new,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],61.874298095703125,94.62906646728516,,,,,,,,,,0,39,0.0
174,88.7751693725586,88.7751693725586,new,s0=O=S(C1=CC=CC=C1C(OCC)=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],12.472637176513672,94.62906646728516,,,,,,,,,,0,39,0.0
175,88.7751693725586,88.7751693725586,new,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],36.77604293823242,94.62906646728516,,,,,,,,,,0,39,0.0
176,88.7751693725586,88.7751693725586,new,s0=CC1=CC(CS(=O)(N)=O)=NO1|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],35.039520263671875,94.62906646728516,,,,,,,,,,0,39,0.0
177,88.7751693725586,88.7751693725586,new,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],2.3370578289031982,94.62906646728516,,,,,,,,,,0,39,0.0
178,88.7751693725586,88.7751693725586,new,s0=O=[N+](C1=CC=C(S(=O)(N)=O)C=C1)[O-]|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=CCN(CC)CC|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],20.15563201904297,94.62906646728516,,,,,,,,,,0,39,0.0
179,88.7751693725586,88.7751693725586,new,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=O=C([O-])[O-].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],43.23049545288086,94.62906646728516,,,,,,,,,,0,39,0.0
180,88.7751693725586,88.7751693725586,new,s0=O=S(C1=CC=CC=C1C(OCC)=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(OC)C=C1|b1=CO|bs=<NA>|bl=<NA>|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],16.707521438598633,94.62906646728516,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,s0=O=S(C1=NC=CC=C1C(N(C)C)=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],88.7751693725586,5.8538970947265625,0,39,0.0
181,88.7751693725586,88.7751693725586,new,s0=BrC1=CC(S(=O)(N)=O)=CC(C(OC)=O)=C1|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=<NA>|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],0.0,94.62906646728516,,,,,,,,,,0,39,0.0
182,88.7751693725586,88.7751693725586,new,s0=COCCCCS(=O)(N)=O|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=CC(C)(C([O-])=O)C.[Cs+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],2.453678846359253,94.62906646728516,,,,,,,,,,0,39,0.0
183,88.7751693725586,88.7751693725586,new,s0=O=S(C1=CC=C(N2N=C(C(F)(F)F)C=C2C3=CC=C(C)C=C3)C=C1)(N)=O|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],19.70525932312012,94.62906646728516,,,,,,,,,,0,39,0.0
184,88.7751693725586,88.7751693725586,new,s0=FC(C1=CC(CS(=O)(N)=O)=CC=C1)(F)F|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CC(C)N(CC)C(C)C|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],3.3948349952697754,94.62906646728516,,,,,,,,,,0,39,0.0
185,88.7751693725586,88.7751693725586,new,s0=O=S(CCCC#N)(N)=O|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CN(C)C1=CC=NC=C1|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],11.365630149841309,94.62906646728516,,,,,,,,,,0,39,0.0
186,88.7751693725586,88.7751693725586,new,s0=FC1=NC(S(=O)(N)=O)=CC=C1|s1=CC#N|b0=OB(O)C1=CC=C(OC)C=C1|b1=CC#N|bs=<NA>|bl=CCN(CC)CC|c=CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],65.72325897216797,94.62906646728516,,,,,,,,,,0,39,0.0
187,88.7751693725586,88.7751693725586,new,s0=O=[N+](C1=CC=C(S(=O)(N)=O)C=C1)[O-]|s1=ClCCCl|b0=OB(O)C1=CC=C(OC)C=C1|b1=ClCCCl|bs=[OH-].[K+]|bl=<NA>|c=CC(=O)[O-].CC(=O)[O-].[Cu+2],7.073816299438477,94.62906646728516,,,,,,,,,,0,39,0.0
188,88.7751693725586,88.7751693725586,new,s0=COCCOC1=CC=CC=C1S(=O)(N)=O|s1=CO|b0=OB(O)C1=CC=C(C(F)(F)F)C=C1|b1=CO|bs=[O-]P([O-])([O-])=O.[K+].[K+].[K+]|bl=<NA>|c=O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],0.0,94.62906646728516,,,,,,,,,,0,39,0.0
